sentid	pairid	comparison	sentence	ROI	verb	freq_bin	frequency	NP1	NP2	pronoun
1635	818	expected	John caught David because he	4	caught	high	124	John	David	he
1636	818	unexpected	Sarah caught David because he	4	caught	high	124	Sarah	David	he
1637	819	expected	John caught Mary because he	4	caught	high	124	John	Mary	he
1638	819	unexpected	Sarah caught Mary because he	4	caught	high	124	Sarah	Mary	he
1639	820	expected	John caught Sarah because he	4	caught	high	124	John	Sarah	he
1640	820	unexpected	Mary caught Sarah because he	4	caught	high	124	Mary	Sarah	he
1641	821	expected	David caught John because he	4	caught	high	124	David	John	he
1642	821	unexpected	Mary caught John because he	4	caught	high	124	Mary	John	he
1643	822	expected	David caught John because he	4	caught	high	124	David	John	he
1644	822	unexpected	Sarah caught John because he	4	caught	high	124	Sarah	John	he
1645	823	expected	David caught Mary because he	4	caught	high	124	David	Mary	he
1646	823	unexpected	Sarah caught Mary because he	4	caught	high	124	Sarah	Mary	he
1647	824	expected	David caught Sarah because he	4	caught	high	124	David	Sarah	he
1648	824	unexpected	Mary caught Sarah because he	4	caught	high	124	Mary	Sarah	he
1649	825	expected	Mary caught John because she	4	caught	high	124	Mary	John	she
1650	825	unexpected	David caught John because she	4	caught	high	124	David	John	she
1651	826	expected	Mary caught David because she	4	caught	high	124	Mary	David	she
1652	826	unexpected	John caught David because she	4	caught	high	124	John	David	she
1653	827	expected	Mary caught Sarah because she	4	caught	high	124	Mary	Sarah	she
1654	827	unexpected	John caught Sarah because she	4	caught	high	124	John	Sarah	she
1655	828	expected	Mary caught Sarah because she	4	caught	high	124	Mary	Sarah	she
1656	828	unexpected	David caught Sarah because she	4	caught	high	124	David	Sarah	she
1657	829	expected	Sarah caught John because she	4	caught	high	124	Sarah	John	she
1658	829	unexpected	David caught John because she	4	caught	high	124	David	John	she
1659	830	expected	Sarah caught David because she	4	caught	high	124	Sarah	David	she
1660	830	unexpected	John caught David because she	4	caught	high	124	John	David	she
1661	831	expected	Sarah caught Mary because she	4	caught	high	124	Sarah	Mary	she
1662	831	unexpected	John caught Mary because she	4	caught	high	124	John	Mary	she
1663	832	expected	Sarah caught Mary because she	4	caught	high	124	Sarah	Mary	she
1664	832	unexpected	David caught Mary because she	4	caught	high	124	David	Mary	she
1665	833	expected	John cautioned David because he	4	cautioned	high	191	John	David	he
1666	833	unexpected	Mary cautioned David because he	4	cautioned	high	191	Mary	David	he
1667	834	expected	John cautioned David because he	4	cautioned	high	191	John	David	he
1668	834	unexpected	Sarah cautioned David because he	4	cautioned	high	191	Sarah	David	he
1669	835	expected	John cautioned Mary because he	4	cautioned	high	191	John	Mary	he
1670	835	unexpected	Sarah cautioned Mary because he	4	cautioned	high	191	Sarah	Mary	he
1671	836	expected	John cautioned Sarah because he	4	cautioned	high	191	John	Sarah	he
1672	836	unexpected	Mary cautioned Sarah because he	4	cautioned	high	191	Mary	Sarah	he
1673	837	expected	David cautioned John because he	4	cautioned	high	191	David	John	he
1674	837	unexpected	Mary cautioned John because he	4	cautioned	high	191	Mary	John	he
1675	838	expected	David cautioned John because he	4	cautioned	high	191	David	John	he
1676	838	unexpected	Sarah cautioned John because he	4	cautioned	high	191	Sarah	John	he
1677	839	expected	David cautioned Mary because he	4	cautioned	high	191	David	Mary	he
1678	839	unexpected	Sarah cautioned Mary because he	4	cautioned	high	191	Sarah	Mary	he
1679	840	expected	David cautioned Sarah because he	4	cautioned	high	191	David	Sarah	he
1680	840	unexpected	Mary cautioned Sarah because he	4	cautioned	high	191	Mary	Sarah	he
1681	841	expected	Mary cautioned John because she	4	cautioned	high	191	Mary	John	she
1682	841	unexpected	David cautioned John because she	4	cautioned	high	191	David	John	she
1683	842	expected	Mary cautioned David because she	4	cautioned	high	191	Mary	David	she
1684	842	unexpected	John cautioned David because she	4	cautioned	high	191	John	David	she
1685	843	expected	Mary cautioned Sarah because she	4	cautioned	high	191	Mary	Sarah	she
1686	843	unexpected	John cautioned Sarah because she	4	cautioned	high	191	John	Sarah	she
1687	844	expected	Mary cautioned Sarah because she	4	cautioned	high	191	Mary	Sarah	she
1688	844	unexpected	David cautioned Sarah because she	4	cautioned	high	191	David	Sarah	she
1689	845	expected	Sarah cautioned John because she	4	cautioned	high	191	Sarah	John	she
1690	845	unexpected	David cautioned John because she	4	cautioned	high	191	David	John	she
1691	846	expected	Sarah cautioned David because she	4	cautioned	high	191	Sarah	David	she
1692	846	unexpected	John cautioned David because she	4	cautioned	high	191	John	David	she
1693	847	expected	Sarah cautioned Mary because she	4	cautioned	high	191	Sarah	Mary	she
1694	847	unexpected	John cautioned Mary because she	4	cautioned	high	191	John	Mary	she
1695	848	expected	Sarah cautioned Mary because she	4	cautioned	high	191	Sarah	Mary	she
1696	848	unexpected	David cautioned Mary because she	4	cautioned	high	191	David	Mary	she
1697	849	expected	John celebrated David because he	4	celebrated	high	48	John	David	he
1698	849	unexpected	Mary celebrated David because he	4	celebrated	high	48	Mary	David	he
1699	850	expected	John celebrated David because he	4	celebrated	high	48	John	David	he
1700	850	unexpected	Sarah celebrated David because he	4	celebrated	high	48	Sarah	David	he
1701	851	expected	John celebrated Mary because he	4	celebrated	high	48	John	Mary	he
1702	851	unexpected	Sarah celebrated Mary because he	4	celebrated	high	48	Sarah	Mary	he
1703	852	expected	John celebrated Sarah because he	4	celebrated	high	48	John	Sarah	he
1704	852	unexpected	Mary celebrated Sarah because he	4	celebrated	high	48	Mary	Sarah	he
1705	853	expected	David celebrated John because he	4	celebrated	high	48	David	John	he
1706	853	unexpected	Mary celebrated John because he	4	celebrated	high	48	Mary	John	he
1707	854	expected	David celebrated John because he	4	celebrated	high	48	David	John	he
1708	854	unexpected	Sarah celebrated John because he	4	celebrated	high	48	Sarah	John	he
1709	855	expected	David celebrated Mary because he	4	celebrated	high	48	David	Mary	he
1710	855	unexpected	Sarah celebrated Mary because he	4	celebrated	high	48	Sarah	Mary	he
1711	856	expected	David celebrated Sarah because he	4	celebrated	high	48	David	Sarah	he
1712	856	unexpected	Mary celebrated Sarah because he	4	celebrated	high	48	Mary	Sarah	he
1713	857	expected	Mary celebrated John because she	4	celebrated	high	48	Mary	John	she
1714	857	unexpected	David celebrated John because she	4	celebrated	high	48	David	John	she
1715	858	expected	Mary celebrated David because she	4	celebrated	high	48	Mary	David	she
1716	858	unexpected	John celebrated David because she	4	celebrated	high	48	John	David	she
1717	859	expected	Mary celebrated Sarah because she	4	celebrated	high	48	Mary	Sarah	she
1718	859	unexpected	John celebrated Sarah because she	4	celebrated	high	48	John	Sarah	she
1719	860	expected	Mary celebrated Sarah because she	4	celebrated	high	48	Mary	Sarah	she
1720	860	unexpected	David celebrated Sarah because she	4	celebrated	high	48	David	Sarah	she
1721	861	expected	Sarah celebrated John because she	4	celebrated	high	48	Sarah	John	she
1722	861	unexpected	David celebrated John because she	4	celebrated	high	48	David	John	she
1723	862	expected	Sarah celebrated David because she	4	celebrated	high	48	Sarah	David	she
1724	862	unexpected	John celebrated David because she	4	celebrated	high	48	John	David	she
1725	863	expected	Sarah celebrated Mary because she	4	celebrated	high	48	Sarah	Mary	she
1726	863	unexpected	John celebrated Mary because she	4	celebrated	high	48	John	Mary	she
1727	864	expected	Sarah celebrated Mary because she	4	celebrated	high	48	Sarah	Mary	she
1728	864	unexpected	David celebrated Mary because she	4	celebrated	high	48	David	Mary	she
1729	865	expected	John censured David because he	4	censured	high	39	John	David	he
1730	865	unexpected	Mary censured David because he	4	censured	high	39	Mary	David	he
1731	866	expected	John censured David because he	4	censured	high	39	John	David	he
1732	866	unexpected	Sarah censured David because he	4	censured	high	39	Sarah	David	he
1733	867	expected	John censured Mary because he	4	censured	high	39	John	Mary	he
1734	867	unexpected	Sarah censured Mary because he	4	censured	high	39	Sarah	Mary	he
1735	868	expected	John censured Sarah because he	4	censured	high	39	John	Sarah	he
1736	868	unexpected	Mary censured Sarah because he	4	censured	high	39	Mary	Sarah	he
1737	869	expected	David censured John because he	4	censured	high	39	David	John	he
1738	869	unexpected	Mary censured John because he	4	censured	high	39	Mary	John	he
1739	870	expected	David censured John because he	4	censured	high	39	David	John	he
1740	870	unexpected	Sarah censured John because he	4	censured	high	39	Sarah	John	he
1741	871	expected	David censured Mary because he	4	censured	high	39	David	Mary	he
1742	871	unexpected	Sarah censured Mary because he	4	censured	high	39	Sarah	Mary	he
1743	872	expected	David censured Sarah because he	4	censured	high	39	David	Sarah	he
1744	872	unexpected	Mary censured Sarah because he	4	censured	high	39	Mary	Sarah	he
1745	873	expected	Mary censured John because she	4	censured	high	39	Mary	John	she
1746	873	unexpected	David censured John because she	4	censured	high	39	David	John	she
1747	874	expected	Mary censured David because she	4	censured	high	39	Mary	David	she
1748	874	unexpected	John censured David because she	4	censured	high	39	John	David	she
1749	875	expected	Mary censured Sarah because she	4	censured	high	39	Mary	Sarah	she
1750	875	unexpected	John censured Sarah because she	4	censured	high	39	John	Sarah	she
1751	876	expected	Mary censured Sarah because she	4	censured	high	39	Mary	Sarah	she
1752	876	unexpected	David censured Sarah because she	4	censured	high	39	David	Sarah	she
1753	877	expected	Sarah censured John because she	4	censured	high	39	Sarah	John	she
1754	877	unexpected	David censured John because she	4	censured	high	39	David	John	she
1755	878	expected	Sarah censured David because she	4	censured	high	39	Sarah	David	she
1756	878	unexpected	John censured David because she	4	censured	high	39	John	David	she
1757	879	expected	Sarah censured Mary because she	4	censured	high	39	Sarah	Mary	she
1758	879	unexpected	John censured Mary because she	4	censured	high	39	John	Mary	she
1759	880	expected	Sarah censured Mary because she	4	censured	high	39	Sarah	Mary	she
1760	880	unexpected	David censured Mary because she	4	censured	high	39	David	Mary	she
1761	881	expected	John charmed David because he	4	charmed	high	418	John	David	he
1762	881	unexpected	Mary charmed David because he	4	charmed	high	418	Mary	David	he
1763	882	expected	John charmed David because he	4	charmed	high	418	John	David	he
1764	882	unexpected	Sarah charmed David because he	4	charmed	high	418	Sarah	David	he
1765	883	expected	John charmed Mary because he	4	charmed	high	418	John	Mary	he
1766	883	unexpected	Sarah charmed Mary because he	4	charmed	high	418	Sarah	Mary	he
1767	884	expected	John charmed Sarah because he	4	charmed	high	418	John	Sarah	he
1768	884	unexpected	Mary charmed Sarah because he	4	charmed	high	418	Mary	Sarah	he
1769	885	expected	David charmed John because he	4	charmed	high	418	David	John	he
1770	885	unexpected	Mary charmed John because he	4	charmed	high	418	Mary	John	he
1771	886	expected	David charmed John because he	4	charmed	high	418	David	John	he
1772	886	unexpected	Sarah charmed John because he	4	charmed	high	418	Sarah	John	he
1773	887	expected	David charmed Mary because he	4	charmed	high	418	David	Mary	he
1774	887	unexpected	Sarah charmed Mary because he	4	charmed	high	418	Sarah	Mary	he
1775	888	expected	David charmed Sarah because he	4	charmed	high	418	David	Sarah	he
1776	888	unexpected	Mary charmed Sarah because he	4	charmed	high	418	Mary	Sarah	he
1777	889	expected	Mary charmed John because she	4	charmed	high	418	Mary	John	she
1778	889	unexpected	David charmed John because she	4	charmed	high	418	David	John	she
1779	890	expected	Mary charmed David because she	4	charmed	high	418	Mary	David	she
1780	890	unexpected	John charmed David because she	4	charmed	high	418	John	David	she
1781	891	expected	Mary charmed Sarah because she	4	charmed	high	418	Mary	Sarah	she
1782	891	unexpected	John charmed Sarah because she	4	charmed	high	418	John	Sarah	she
1783	892	expected	Mary charmed Sarah because she	4	charmed	high	418	Mary	Sarah	she
1784	892	unexpected	David charmed Sarah because she	4	charmed	high	418	David	Sarah	she
1785	893	expected	Sarah charmed John because she	4	charmed	high	418	Sarah	John	she
1786	893	unexpected	David charmed John because she	4	charmed	high	418	David	John	she
1787	894	expected	Sarah charmed David because she	4	charmed	high	418	Sarah	David	she
1788	894	unexpected	John charmed David because she	4	charmed	high	418	John	David	she
1789	895	expected	Sarah charmed Mary because she	4	charmed	high	418	Sarah	Mary	she
1790	895	unexpected	John charmed Mary because she	4	charmed	high	418	John	Mary	she
1791	896	expected	Sarah charmed Mary because she	4	charmed	high	418	Sarah	Mary	she
1792	896	unexpected	David charmed Mary because she	4	charmed	high	418	David	Mary	she
1793	897	expected	John chased David because he	4	chased	high	28	John	David	he
1794	897	unexpected	Mary chased David because he	4	chased	high	28	Mary	David	he
1795	898	expected	John chased David because he	4	chased	high	28	John	David	he
1796	898	unexpected	Sarah chased David because he	4	chased	high	28	Sarah	David	he
1797	899	expected	John chased Mary because he	4	chased	high	28	John	Mary	he
1798	899	unexpected	Sarah chased Mary because he	4	chased	high	28	Sarah	Mary	he
1799	900	expected	John chased Sarah because he	4	chased	high	28	John	Sarah	he
1800	900	unexpected	Mary chased Sarah because he	4	chased	high	28	Mary	Sarah	he
1801	901	expected	David chased John because he	4	chased	high	28	David	John	he
1802	901	unexpected	Mary chased John because he	4	chased	high	28	Mary	John	he
1803	902	expected	David chased John because he	4	chased	high	28	David	John	he
1804	902	unexpected	Sarah chased John because he	4	chased	high	28	Sarah	John	he
1805	903	expected	David chased Mary because he	4	chased	high	28	David	Mary	he
1806	903	unexpected	Sarah chased Mary because he	4	chased	high	28	Sarah	Mary	he
