sentid	pairid	comparison	sentence	ROI	verb	freq_bin	frequency	NP1	NP2	pronoun
1641	821	expected	Mary disdained Sarah because she	4	disdained	high	55	Mary	Sarah	she
1642	821	unexpected	John disdained Sarah because she	4	disdained	high	55	Mary	John	she
1643	822	expected	Mary disdained Sarah because she	4	disdained	high	55	Mary	Sarah	she
1644	822	unexpected	David disdained Sarah because she	4	disdained	high	55	Mary	David	she
1645	823	expected	Sarah disdained Mary because she	4	disdained	high	55	Sarah	Mary	she
1646	823	unexpected	John disdained Mary because she	4	disdained	high	55	Sarah	John	she
1647	824	expected	Sarah disdained Mary because she	4	disdained	high	55	Sarah	Mary	she
1648	824	unexpected	David disdained Mary because she	4	disdained	high	55	Sarah	David	she
1649	825	expected	John disgruntled David because he	4	disgruntled	high	58	John	David	he
1650	825	unexpected	Mary disgruntled David because he	4	disgruntled	high	58	John	Mary	he
1651	826	expected	John disgruntled David because he	4	disgruntled	high	58	John	David	he
1652	826	unexpected	Sarah disgruntled David because he	4	disgruntled	high	58	John	Sarah	he
1653	827	expected	David disgruntled John because he	4	disgruntled	high	58	David	John	he
1654	827	unexpected	Mary disgruntled John because he	4	disgruntled	high	58	David	Mary	he
1655	828	expected	David disgruntled John because he	4	disgruntled	high	58	David	John	he
1656	828	unexpected	Sarah disgruntled John because he	4	disgruntled	high	58	David	Sarah	he
1657	829	expected	Mary disgruntled Sarah because she	4	disgruntled	high	58	Mary	Sarah	she
1658	829	unexpected	John disgruntled Sarah because she	4	disgruntled	high	58	Mary	John	she
1659	830	expected	Mary disgruntled Sarah because she	4	disgruntled	high	58	Mary	Sarah	she
1660	830	unexpected	David disgruntled Sarah because she	4	disgruntled	high	58	Mary	David	she
1661	831	expected	Sarah disgruntled Mary because she	4	disgruntled	high	58	Sarah	Mary	she
1662	831	unexpected	John disgruntled Mary because she	4	disgruntled	high	58	Sarah	John	she
1663	832	expected	Sarah disgruntled Mary because she	4	disgruntled	high	58	Sarah	Mary	she
1664	832	unexpected	David disgruntled Mary because she	4	disgruntled	high	58	Sarah	David	she
1665	833	expected	John disliked David because he	4	disliked	high	166	John	David	he
1666	833	unexpected	Mary disliked David because he	4	disliked	high	166	John	Mary	he
1667	834	expected	John disliked David because he	4	disliked	high	166	John	David	he
1668	834	unexpected	Sarah disliked David because he	4	disliked	high	166	John	Sarah	he
1669	835	expected	David disliked John because he	4	disliked	high	166	David	John	he
1670	835	unexpected	Mary disliked John because he	4	disliked	high	166	David	Mary	he
1671	836	expected	David disliked John because he	4	disliked	high	166	David	John	he
1672	836	unexpected	Sarah disliked John because he	4	disliked	high	166	David	Sarah	he
1673	837	expected	Mary disliked Sarah because she	4	disliked	high	166	Mary	Sarah	she
1674	837	unexpected	John disliked Sarah because she	4	disliked	high	166	Mary	John	she
1675	838	expected	Mary disliked Sarah because she	4	disliked	high	166	Mary	Sarah	she
1676	838	unexpected	David disliked Sarah because she	4	disliked	high	166	Mary	David	she
1677	839	expected	Sarah disliked Mary because she	4	disliked	high	166	Sarah	Mary	she
1678	839	unexpected	John disliked Mary because she	4	disliked	high	166	Sarah	John	she
1679	840	expected	Sarah disliked Mary because she	4	disliked	high	166	Sarah	Mary	she
1680	840	unexpected	David disliked Mary because she	4	disliked	high	166	Sarah	David	she
1681	841	expected	John disobeyed David because he	4	disobeyed	low	10	John	David	he
1682	841	unexpected	Mary disobeyed David because he	4	disobeyed	low	10	John	Mary	he
1683	842	expected	John disobeyed David because he	4	disobeyed	low	10	John	David	he
1684	842	unexpected	Sarah disobeyed David because he	4	disobeyed	low	10	John	Sarah	he
1685	843	expected	David disobeyed John because he	4	disobeyed	low	10	David	John	he
1686	843	unexpected	Mary disobeyed John because he	4	disobeyed	low	10	David	Mary	he
1687	844	expected	David disobeyed John because he	4	disobeyed	low	10	David	John	he
1688	844	unexpected	Sarah disobeyed John because he	4	disobeyed	low	10	David	Sarah	he
1689	845	expected	Mary disobeyed Sarah because she	4	disobeyed	low	10	Mary	Sarah	she
1690	845	unexpected	John disobeyed Sarah because she	4	disobeyed	low	10	Mary	John	she
1691	846	expected	Mary disobeyed Sarah because she	4	disobeyed	low	10	Mary	Sarah	she
1692	846	unexpected	David disobeyed Sarah because she	4	disobeyed	low	10	Mary	David	she
1693	847	expected	Sarah disobeyed Mary because she	4	disobeyed	low	10	Sarah	Mary	she
1694	847	unexpected	John disobeyed Mary because she	4	disobeyed	low	10	Sarah	John	she
1695	848	expected	Sarah disobeyed Mary because she	4	disobeyed	low	10	Sarah	Mary	she
1696	848	unexpected	David disobeyed Mary because she	4	disobeyed	low	10	Sarah	David	she
1697	849	expected	John disparaged David because he	4	disparaged	low	0	John	David	he
1698	849	unexpected	Mary disparaged David because he	4	disparaged	low	0	John	Mary	he
1699	850	expected	John disparaged David because he	4	disparaged	low	0	John	David	he
1700	850	unexpected	Sarah disparaged David because he	4	disparaged	low	0	John	Sarah	he
1701	851	expected	David disparaged John because he	4	disparaged	low	0	David	John	he
1702	851	unexpected	Mary disparaged John because he	4	disparaged	low	0	David	Mary	he
1703	852	expected	David disparaged John because he	4	disparaged	low	0	David	John	he
1704	852	unexpected	Sarah disparaged John because he	4	disparaged	low	0	David	Sarah	he
1705	853	expected	Mary disparaged Sarah because she	4	disparaged	low	0	Mary	Sarah	she
1706	853	unexpected	John disparaged Sarah because she	4	disparaged	low	0	Mary	John	she
1707	854	expected	Mary disparaged Sarah because she	4	disparaged	low	0	Mary	Sarah	she
1708	854	unexpected	David disparaged Sarah because she	4	disparaged	low	0	Mary	David	she
1709	855	expected	Sarah disparaged Mary because she	4	disparaged	low	0	Sarah	Mary	she
1710	855	unexpected	John disparaged Mary because she	4	disparaged	low	0	Sarah	John	she
1711	856	expected	Sarah disparaged Mary because she	4	disparaged	low	0	Sarah	Mary	she
1712	856	unexpected	David disparaged Mary because she	4	disparaged	low	0	Sarah	David	she
1713	857	expected	John distracted David because he	4	distracted	low	1	John	David	he
1714	857	unexpected	Mary distracted David because he	4	distracted	low	1	John	Mary	he
1715	858	expected	John distracted David because he	4	distracted	low	1	John	David	he
1716	858	unexpected	Sarah distracted David because he	4	distracted	low	1	John	Sarah	he
1717	859	expected	David distracted John because he	4	distracted	low	1	David	John	he
1718	859	unexpected	Mary distracted John because he	4	distracted	low	1	David	Mary	he
1719	860	expected	David distracted John because he	4	distracted	low	1	David	John	he
1720	860	unexpected	Sarah distracted John because he	4	distracted	low	1	David	Sarah	he
1721	861	expected	Mary distracted Sarah because she	4	distracted	low	1	Mary	Sarah	she
1722	861	unexpected	John distracted Sarah because she	4	distracted	low	1	Mary	John	she
1723	862	expected	Mary distracted Sarah because she	4	distracted	low	1	Mary	Sarah	she
1724	862	unexpected	David distracted Sarah because she	4	distracted	low	1	Mary	David	she
1725	863	expected	Sarah distracted Mary because she	4	distracted	low	1	Sarah	Mary	she
1726	863	unexpected	John distracted Mary because she	4	distracted	low	1	Sarah	John	she
1727	864	expected	Sarah distracted Mary because she	4	distracted	low	1	Sarah	Mary	she
1728	864	unexpected	David distracted Mary because she	4	distracted	low	1	Sarah	David	she
1729	865	expected	John distressed David because he	4	distressed	low	1	John	David	he
1730	865	unexpected	Mary distressed David because he	4	distressed	low	1	John	Mary	he
1731	866	expected	John distressed David because he	4	distressed	low	1	John	David	he
1732	866	unexpected	Sarah distressed David because he	4	distressed	low	1	John	Sarah	he
1733	867	expected	David distressed John because he	4	distressed	low	1	David	John	he
1734	867	unexpected	Mary distressed John because he	4	distressed	low	1	David	Mary	he
1735	868	expected	David distressed John because he	4	distressed	low	1	David	John	he
1736	868	unexpected	Sarah distressed John because he	4	distressed	low	1	David	Sarah	he
1737	869	expected	Mary distressed Sarah because she	4	distressed	low	1	Mary	Sarah	she
1738	869	unexpected	John distressed Sarah because she	4	distressed	low	1	Mary	John	she
1739	870	expected	Mary distressed Sarah because she	4	distressed	low	1	Mary	Sarah	she
1740	870	unexpected	David distressed Sarah because she	4	distressed	low	1	Mary	David	she
1741	871	expected	Sarah distressed Mary because she	4	distressed	low	1	Sarah	Mary	she
1742	871	unexpected	John distressed Mary because she	4	distressed	low	1	Sarah	John	she
1743	872	expected	Sarah distressed Mary because she	4	distressed	low	1	Sarah	Mary	she
1744	872	unexpected	David distressed Mary because she	4	distressed	low	1	Sarah	David	she
1745	873	expected	John distrusted David because he	4	distrusted	high	63	John	David	he
1746	873	unexpected	Mary distrusted David because he	4	distrusted	high	63	John	Mary	he
1747	874	expected	John distrusted David because he	4	distrusted	high	63	John	David	he
1748	874	unexpected	Sarah distrusted David because he	4	distrusted	high	63	John	Sarah	he
1749	875	expected	David distrusted John because he	4	distrusted	high	63	David	John	he
1750	875	unexpected	Mary distrusted John because he	4	distrusted	high	63	David	Mary	he
1751	876	expected	David distrusted John because he	4	distrusted	high	63	David	John	he
1752	876	unexpected	Sarah distrusted John because he	4	distrusted	high	63	David	Sarah	he
1753	877	expected	Mary distrusted Sarah because she	4	distrusted	high	63	Mary	Sarah	she
1754	877	unexpected	John distrusted Sarah because she	4	distrusted	high	63	Mary	John	she
1755	878	expected	Mary distrusted Sarah because she	4	distrusted	high	63	Mary	Sarah	she
1756	878	unexpected	David distrusted Sarah because she	4	distrusted	high	63	Mary	David	she
1757	879	expected	Sarah distrusted Mary because she	4	distrusted	high	63	Sarah	Mary	she
1758	879	unexpected	John distrusted Mary because she	4	distrusted	high	63	Sarah	John	she
1759	880	expected	Sarah distrusted Mary because she	4	distrusted	high	63	Sarah	Mary	she
1760	880	unexpected	David distrusted Mary because she	4	distrusted	high	63	Sarah	David	she
1761	881	expected	John divorced David because he	4	divorced	high	42	John	David	he
1762	881	unexpected	Mary divorced David because he	4	divorced	high	42	John	Mary	he
1763	882	expected	John divorced David because he	4	divorced	high	42	John	David	he
1764	882	unexpected	Sarah divorced David because he	4	divorced	high	42	John	Sarah	he
1765	883	expected	David divorced John because he	4	divorced	high	42	David	John	he
1766	883	unexpected	Mary divorced John because he	4	divorced	high	42	David	Mary	he
1767	884	expected	David divorced John because he	4	divorced	high	42	David	John	he
1768	884	unexpected	Sarah divorced John because he	4	divorced	high	42	David	Sarah	he
1769	885	expected	Mary divorced Sarah because she	4	divorced	high	42	Mary	Sarah	she
1770	885	unexpected	John divorced Sarah because she	4	divorced	high	42	Mary	John	she
1771	886	expected	Mary divorced Sarah because she	4	divorced	high	42	Mary	Sarah	she
1772	886	unexpected	David divorced Sarah because she	4	divorced	high	42	Mary	David	she
1773	887	expected	Sarah divorced Mary because she	4	divorced	high	42	Sarah	Mary	she
1774	887	unexpected	John divorced Mary because she	4	divorced	high	42	Sarah	John	she
1775	888	expected	Sarah divorced Mary because she	4	divorced	high	42	Sarah	Mary	she
1776	888	unexpected	David divorced Mary because she	4	divorced	high	42	Sarah	David	she
1777	889	expected	John dominated David because he	4	dominated	high	337	John	David	he
1778	889	unexpected	Mary dominated David because he	4	dominated	high	337	John	Mary	he
1779	890	expected	John dominated David because he	4	dominated	high	337	John	David	he
1780	890	unexpected	Sarah dominated David because he	4	dominated	high	337	John	Sarah	he
1781	891	expected	David dominated John because he	4	dominated	high	337	David	John	he
1782	891	unexpected	Mary dominated John because he	4	dominated	high	337	David	Mary	he
1783	892	expected	David dominated John because he	4	dominated	high	337	David	John	he
1784	892	unexpected	Sarah dominated John because he	4	dominated	high	337	David	Sarah	he
1785	893	expected	Mary dominated Sarah because she	4	dominated	high	337	Mary	Sarah	she
1786	893	unexpected	John dominated Sarah because she	4	dominated	high	337	Mary	John	she
1787	894	expected	Mary dominated Sarah because she	4	dominated	high	337	Mary	Sarah	she
1788	894	unexpected	David dominated Sarah because she	4	dominated	high	337	Mary	David	she
1789	895	expected	Sarah dominated Mary because she	4	dominated	high	337	Sarah	Mary	she
1790	895	unexpected	John dominated Mary because she	4	dominated	high	337	Sarah	John	she
1791	896	expected	Sarah dominated Mary because she	4	dominated	high	337	Sarah	Mary	she
1792	896	unexpected	David dominated Mary because she	4	dominated	high	337	Sarah	David	she
1793	897	expected	John dreaded David because he	4	dreaded	high	99	John	David	he
1794	897	unexpected	Mary dreaded David because he	4	dreaded	high	99	John	Mary	he
1795	898	expected	John dreaded David because he	4	dreaded	high	99	John	David	he
1796	898	unexpected	Sarah dreaded David because he	4	dreaded	high	99	John	Sarah	he
1797	899	expected	David dreaded John because he	4	dreaded	high	99	David	John	he
1798	899	unexpected	Mary dreaded John because he	4	dreaded	high	99	David	Mary	he
1799	900	expected	David dreaded John because he	4	dreaded	high	99	David	John	he
1800	900	unexpected	Sarah dreaded John because he	4	dreaded	high	99	David	Sarah	he
1801	901	expected	Mary dreaded Sarah because she	4	dreaded	high	99	Mary	Sarah	she
1802	901	unexpected	John dreaded Sarah because she	4	dreaded	high	99	Mary	John	she
1803	902	expected	Mary dreaded Sarah because she	4	dreaded	high	99	Mary	Sarah	she
1804	902	unexpected	David dreaded Sarah because she	4	dreaded	high	99	Mary	David	she
1805	903	expected	Sarah dreaded Mary because she	4	dreaded	high	99	Sarah	Mary	she
1806	903	unexpected	John dreaded Mary because she	4	dreaded	high	99	Sarah	John	she
